ITTER107;Territorio;TIPO_DATO15;Funzioni biometriche;SEXISTAT1;Sesso;ETA1;Età e classi di età;TIME;Seleziona periodo;Value;Flag Codes;Flags
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2010;2010;60.21999;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2011;2011;59.65111;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2012;2012;59.46145;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2013;2013;59.37738;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2014;2014;58.34797;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2015;2015;61.03576;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2016;2016;58.16962;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2017;2017;59.55223;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2018;2018;55.32683;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2019;2019;55.04499;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y70-74;70-74 anni;2020;2020;61.74874;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1974;1974;155.77509;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1975;1975;162.66337;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1976;1976;161.2999;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1977;1977;157.12857;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1978;1978;153.98082;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1979;1979;152.59653;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1980;1980;155.90896;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1981;1981;149.62714;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1982;1982;152.23028;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1983;1983;157.76188;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1984;1984;149.75008;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1985;1985;146.36782;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1986;1986;140.23101;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1987;1987;132.79714;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1988;1988;128.82622;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1989;1989;125.54032;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1990;1990;126.57024;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1991;1991;125.17537;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1992;1992;123.07956;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1993;1993;120.66577;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1994;1994;118.41647;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1995;1995;115.84253;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1996;1996;112.92487;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1997;1997;108.96839;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1998;1998;108.30237;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;1999;1999;102.80939;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2000;2000;97.16975;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2001;2001;92.33394;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2002;2002;89.87423;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2003;2003;87.74481;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2004;2004;83.34336;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2005;2005;80.03304;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2006;2006;77.36012;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2007;2007;75.56199;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2008;2008;75.65618;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2009;2009;75.07797;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2010;2010;72.673;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2011;2011;71.48381;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2012;2012;69.40233;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2013;2013;67.13052;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2014;2014;65.84973;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2015;2015;66.85822;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2016;2016;64.64682;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2017;2017;64.32942;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2018;2018;63.27821;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2019;2019;61.23292;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y65-69;65-69 anni;2020;2020;71.48393;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1974;1974;233.41425;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1975;1975;243.52141;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1976;1976;246.38518;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1977;1977;239.91424;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1978;1978;236.27236;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1979;1979;234.79071;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1980;1980;236.14164;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1981;1981;225.64164;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1982;1982;221.9438;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1983;1983;226.87034;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1984;1984;214.86612;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1985;1985;215.88524;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1986;1986;213.8115;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1987;1987;209.81654;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1988;1988;208.33183;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1989;1989;203.02883;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1990;1990;199.65619;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1991;1991;188.29263;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1992;1992;180.07653;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1993;1993;175.39022;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1994;1994;174.41161;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1995;1995;174.6631;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1996;1996;172.9539;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1997;1997;171.4212;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1998;1998;172.64105;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;1999;1999;166.39874;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2000;2000;157.00686;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2001;2001;149.06084;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2002;2002;148.99877;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2003;2003;147.32016;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2004;2004;138.26604;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2005;2005;135.21112;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2006;2006;127.91878;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2007;2007;124.58807;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2008;2008;121.0304;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2009;2009;117.88481;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2010;2010;114.22802;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2011;2011;110.33267;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2012;2012;110.39457;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2013;2013;108.94931;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2014;2014;106.87788;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2015;2015;109.1843;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2016;2016;103.81111;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2017;2017;102.903;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2018;2018;99.04532;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2019;2019;96.63274;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y70-74;70-74 anni;2020;2020;115.52403;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1974;1974;116.35426;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1975;1975;120.25941;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1976;1976;119.11367;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1977;1977;115.53204;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1978;1978;112.51689;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1979;1979;111.37086;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1980;1980;113.78951;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1981;1981;109.23323;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1982;1982;110.68824;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1983;1983;114.1552;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1984;1984;108.8888;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1985;1985;106.98905;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1986;1986;102.22461;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1987;1987;96.50991;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1988;1988;93.71758;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1989;1989;91.51414;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1990;1990;91.58316;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1991;1991;90.0388;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1992;1992;88.86457;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1993;1993;87.20815;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1994;1994;85.33867;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1995;1995;83.68848;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1996;1996;81.88923;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1997;1997;78.99286;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1998;1998;78.67795;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;1999;1999;75.05259;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2000;2000;71.30525;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2001;2001;68.25476;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2002;2002;66.39102;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2003;2003;64.97252;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2004;2004;61.62995;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2005;2005;59.67423;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2006;2006;57.55603;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2007;2007;56.93236;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2008;2008;56.80523;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2009;2009;56.66126;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2010;2010;54.67917;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2011;2011;53.95809;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2012;2012;52.64133;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2013;2013;51.24357;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2014;2014;50.52906;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2015;2015;51.33878;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2016;2016;49.7951;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2017;2017;49.975;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2018;2018;48.98138;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2019;2019;47.28093;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y65-69;65-69 anni;2020;2020;53.95604;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1974;1974;181.69924;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1975;1975;188.57411;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1976;1976;187.96595;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1977;1977;183.28809;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1978;1978;178.92822;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1979;1979;176.82198;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1980;1980;180.29722;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1981;1981;169.99436;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1982;1982;167.79778;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1983;1983;170.39748;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1984;1984;161.06341;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1985;1985;162.48358;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1986;1986;161.24125;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1987;1987;158.02661;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1988;1988;156.4967;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1989;1989;152.95835;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1990;1990;149.13264;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1991;1991;141.25754;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1992;1992;134.44111;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1993;1993;131.59114;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1994;1994;130.53573;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1995;1995;129.71589;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1996;1996;128.68966;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1997;1997;127.09471;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1998;1998;127.74413;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;1999;1999;122.80846;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2000;2000;116.88401;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2001;2001;110.86064;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2002;2002;110.06491;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2003;2003;109.97943;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2004;2004;102.5717;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2005;2005;100.75488;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2006;2006;96.23722;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2007;2007;93.82007;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2008;2008;91.47817;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2009;2009;90.19562;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2010;2010;86.54067;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2011;2011;84.40332;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2012;2012;84.37691;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2013;2013;83.67999;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2014;2014;82.16909;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2015;2015;84.67127;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2016;2016;80.61916;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2017;2017;80.90505;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2018;2018;76.87815;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2019;2019;75.57279;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y70-74;70-74 anni;2020;2020;88.06589;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1974;1974;402.67448;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1975;1975;415.74636;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1976;1976;408.79266;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1977;1977;392.73066;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1978;1978;377.94975;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1979;1979;371.91608;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1980;1980;380.54101;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1981;1981;363.80735;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1982;1982;371.96234;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1983;1983;389.11477;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1984;1984;354.95432;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1985;1985;356.30416;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1986;1986;348.51411;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1987;1987;332.90369;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1988;1988;328.21397;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y80-84;80-84 anni;1989;1989;316.46617;;
